priority_rank,unit_id,building_id,city,location_type,building_type,unit_type,meter_type,connection_type,transformer_id,floor,floors,area_sqm,household_size,contracted_power_kw,latitude,longitude,readings,avg_consumption,median_consumption,std_consumption,total_consumption,avg_expected_kwh,total_expected_kwh,zero_days,low_expected_days,sudden_drop_days,flatline_days,weather_low_mismatch_days,normal_high_mismatch_days,avg_temp_mean,avg_weather_demand_pressure,fraud_label,anomaly_type,zero_ratio,flatline_ratio,low_expected_ratio,weather_mismatch_ratio,expected_gap_pct,kwh_per_sqm,kwh_per_person,cv_consumption,peer_avg_consumption,peer_low_gap_pct,estimated_missing_kwh_30d,estimated_loss_lek_30d,building_ai_anomaly_score,fraud_probability,consumption_deviation_score,peer_deviation_score,meter_behavior_score,weather_context_score,loss_impact_score,risk_score,risk_level,main_reason,recommended_action,alert_explanation
205,BLD-DUR-0060-U003,BLD-DUR-0060,Durres,City,Residential,Apartment,Unknown,Individual Meter,TR-DUR,0,9,155.9,1,7.0,41.324398,19.466337,180,13.830894444444445,13.4145,4.412548463021847,2489.561,13.398683333333333,2411.763,1,1,1,1,0,1,10.038055555555555,0.5611111111111111,0,unknown,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,-0.0322577301335165,0.08871644929085595,13.830894444444445,0.3190356546169917,13.192930555555556,0.0,0.0,0.0,26.44,0.036041258493162004,0.0,0.0,2.42,0.56,0.0,5.61,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-DUR-0060-U003 in BLD-DUR-0060 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -3%, peer low gap: 0%, weather mismatch: 1%."
206,BLD-GJI-0012-U002,BLD-GJI-0012,Gjirokaster,Village,Residential,Apartment,Unknown,Individual Meter,TR-GJI,3,5,59.6,1,6.4,40.146339,20.188772,180,8.06445,7.8855,2.319818624375621,1451.601,7.8901,1420.218,1,1,1,2,0,0,8.50511111111111,0.6277777777777778,0,unknown,0.005555555555555556,0.011111111111111112,0.005555555555555556,0.0,-0.022097311821143006,0.13530956375838926,8.06445,0.2876598682334965,10.982016666666667,0.26566765970427403,0.0,0.0,11.72,0.006523342981475802,0.0,26.57,2.61,0.0,0.0,5.59,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-GJI-0012-U002 in BLD-GJI-0012 is Low risk because the strongest signal is below similar units. Expected gap: -2%, peer low gap: 27%, weather mismatch: 0%."
207,BLD-FIE-0048-U009,BLD-FIE-0048,Fier,City,Residential,Apartment,Unknown,Individual Meter,TR-FIE,5,9,35.0,2,4.4,40.754041,19.540458,180,10.652933333333333,10.708,2.60111650414902,1917.528,10.637605555555556,1914.769,3,3,3,2,0,0,9.768666666666666,0.5444444444444444,0,unknown,0.016666666666666666,0.011111111111111112,0.016666666666666666,0.0,-0.0014409048819987837,0.3043695238095238,5.326466666666667,0.24416903990284555,11.755369444444444,0.09378149417771968,0.0,0.0,22.94,0.0,0.0,9.38,7.08,0.0,0.0,5.56,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-FIE-0048-U009 in BLD-FIE-0048 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -0%, peer low gap: 9%, weather mismatch: 0%."
208,BLD-KUK-0013-U010,BLD-KUK-0013,Kukes,City,Residential,Apartment,Unknown,Individual Meter,TR-KUK,6,9,129.6,1,3.8,42.036992,20.409611,180,15.469616666666667,15.399999999999999,3.616764029870538,2784.531,15.534294444444443,2796.173,2,2,2,1,1,0,6.181111111111111,0.7611111111111111,0,unknown,0.011111111111111112,0.005555555555555556,0.011111111111111112,0.005555555555555556,0.00416354782053889,0.11936432613168725,15.469616666666667,0.23379790901113934,13.830883333333334,0.0,1.9403333333332817,26.1944999999993,30.68,0.0029440448616359863,0.35,0.0,4.66,0.56,0.39,5.55,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KUK-0013-U010 in BLD-KUK-0013 is Low risk because the strongest signal is AI outlier behavior. Expected gap: 0%, peer low gap: 0%, weather mismatch: 1%."
209,BLD-TIR-0075-U006,BLD-TIR-0075,Tirana,City,Residential,Apartment,Unknown,Individual Meter,TR-TIR,2,9,89.8,1,5.4,41.314929,19.829518,180,9.618738888888888,9.482,2.01010977871895,1731.373,9.661838888888889,1739.131,0,0,0,1,0,0,9.114944444444445,0.6388888888888888,0,unknown,0.0,0.005555555555555556,0.0,0.0,0.004460848550224304,0.10711290522147983,9.618738888888888,0.20897851599245862,12.607433333333335,0.2370581200332433,1.2930000000000241,17.455500000000328,15.46,0.0038461538461538464,0.37,23.71,0.19,0.0,0.26,5.54,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-TIR-0075-U006 in BLD-TIR-0075 is Low risk because the strongest signal is below similar units. Expected gap: 0%, peer low gap: 24%, weather mismatch: 0%."
210,BLD-KOR-0026-U003,BLD-KOR-0026,Korce,City,Residential,Apartment,Unknown,Individual Meter,TR-KOR,4,4,100.0,7,5.3,40.601784,20.823087,180,22.59027777777778,22.488500000000002,5.04149894139032,4066.25,22.570983333333334,4062.777,2,2,2,1,2,0,6.175444444444444,0.7944444444444444,0,unknown,0.011111111111111112,0.005555555555555556,0.011111111111111112,0.011111111111111112,-0.0008548340211633497,0.22590277777777779,3.22718253968254,0.22317117969880299,15.084311111111111,0.0,0.0,0.0,31.3,0.0,0.0,0.0,4.66,1.11,0.0,5.52,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KOR-0026-U003 in BLD-KOR-0026 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -0%, peer low gap: 0%, weather mismatch: 1%."
211,BLD-KOR-0026-U002,BLD-KOR-0026,Korce,City,Residential,Apartment,Unknown,Individual Meter,TR-KOR,3,4,28.0,5,5.4,40.599495,20.821769,180,15.1112,14.6725,4.2763987229898035,2720.016,14.539111111111112,2617.04,2,2,2,2,2,1,6.287388888888889,0.8111111111111111,0,unknown,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.016666666666666666,-0.039348271329440875,0.5396857142857143,3.02224,0.2829953096372097,15.084311111111111,0.0,0.0,0.0,30.65,0.0,0.0,0.0,4.84,1.67,0.0,5.49,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KOR-0026-U002 in BLD-KOR-0026 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -4%, peer low gap: 0%, weather mismatch: 2%."
212,BLD-VLO-0046-U004,BLD-VLO-0046,Vlore,City,Residential,Apartment,Unknown,Individual Meter,TR-VLO,3,4,98.1,1,6.4,40.473618,19.529834,180,10.458994444444444,9.869,4.093397840749238,1882.619,9.503255555555556,1710.586,1,1,3,2,0,2,10.585555555555556,0.5277777777777778,0,unknown,0.005555555555555556,0.011111111111111112,0.005555555555555556,0.011111111111111112,-0.1005696293550864,0.10661564163551931,10.458994444444444,0.39137584999134867,10.344127777777778,0.0,0.0,0.0,20.04,0.046136610991683154,0.0,0.0,6.61,1.11,0.0,5.47,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-VLO-0046-U004 in BLD-VLO-0046 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -10%, peer low gap: 0%, weather mismatch: 1%."
213,BLD-POG-0077-U005,BLD-POG-0077,Pogradec,City,Residential,Apartment,Unknown,Individual Meter,TR-POG,3,3,28.0,3,7.3,40.911769,20.635704,180,10.617422222222222,10.466000000000001,2.3856198893551026,1911.136,10.386716666666667,1869.609,1,1,1,2,1,0,6.650722222222222,0.7888888888888889,0,unknown,0.005555555555555556,0.011111111111111112,0.005555555555555556,0.005555555555555556,-0.022211596114481705,0.3791936507936508,3.539140740740741,0.2246891796731988,13.432394444444444,0.20956592913235042,0.0,0.0,16.39,0.0,0.0,20.96,2.61,0.56,0.0,5.47,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-POG-0077-U005 in BLD-POG-0077 is Low risk because the strongest signal is below similar units. Expected gap: -2%, peer low gap: 21%, weather mismatch: 1%."
214,BLD-BER-0063-U007,BLD-BER-0063,Berat,City,Residential,Apartment,Unknown,Individual Meter,TR-BER,0,2,75.5,2,4.7,40.711011,20.031549,180,10.080205555555555,9.7555,3.279198382247796,1814.437,9.973772222222221,1795.279,2,2,2,2,1,3,8.97561111111111,0.5944444444444444,0,unknown,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.022222222222222223,-0.010671321839112478,0.13351265636497422,5.040102777777777,0.32531066595566743,12.972805555555556,0.22297412750176127,0.0,0.0,12.01,0.0037053505261597747,0.0,22.3,4.84,2.22,0.0,5.47,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-BER-0063-U007 in BLD-BER-0063 is Low risk because the strongest signal is below similar units. Expected gap: -1%, peer low gap: 22%, weather mismatch: 2%."
215,BLD-POG-0077-U003,BLD-POG-0077,Pogradec,City,Residential,Apartment,Unknown,Individual Meter,TR-POG,2,3,100.3,1,5.1,40.917508,20.633547,180,12.281194444444443,12.318999999999999,2.97098658274138,2210.615,12.312188888888889,2216.194,1,1,1,5,1,0,6.494944444444444,0.7944444444444444,0,unknown,0.005555555555555556,0.027777777777777776,0.005555555555555556,0.005555555555555556,0.0025173788937250885,0.12244461061260661,12.281194444444443,0.24191348782734598,13.432394444444444,0.08570326048429365,0.929833333333363,12.552750000000401,25.29,0.0,0.21,8.57,3.18,0.56,0.19,5.46,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-POG-0077-U003 in BLD-POG-0077 is Low risk because the strongest signal is AI outlier behavior. Expected gap: 0%, peer low gap: 9%, weather mismatch: 1%."
216,BLD-KRU-0072-U004,BLD-KRU-0072,Kruje,Village,Residential,Apartment,Unknown,Individual Meter,TR-KRU,2,3,166.7,1,6.8,41.506341,19.852059,180,14.603844444444444,14.5985,3.322162721609472,2628.692,14.733316666666665,2651.997,1,1,1,1,1,0,8.318833333333334,0.6888888888888889,0,unknown,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.008787717331505187,0.08760554555755516,14.603844444444444,0.22748549084096004,13.458855555555555,0.0,3.8841666666666264,52.436249999999454,24.5,0.036041258493162004,0.73,0.0,2.42,0.56,0.78,5.46,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KRU-0072-U004 in BLD-KRU-0072 is Low risk because the strongest signal is AI outlier behavior. Expected gap: 1%, peer low gap: 0%, weather mismatch: 1%."
217,BLD-KRU-0030-U009,BLD-KRU-0030,Kruje,Village,Residential,Apartment,Unknown,Individual Meter,TR-KRU,9,10,85.9,7,6.5,41.506331,19.799639,180,22.05193888888889,20.7085,6.9002982318869375,3969.349,21.382872222222222,3848.917,0,0,0,0,0,0,8.711944444444445,0.6833333333333333,0,unknown,0.0,0.0,0.0,0.0,-0.031289840752606636,0.2567164015004527,3.1502769841269846,0.3129111805839317,13.458855555555555,0.0,0.0,0.0,31.84,0.015185708161051676,0.0,0.0,0.0,0.0,0.0,5.46,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KRU-0030-U009 in BLD-KRU-0030 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -3%, peer low gap: 0%, weather mismatch: 0%."
218,BLD-POG-0044-U009,BLD-POG-0044,Pogradec,Village,Residential,Apartment,Unknown,Individual Meter,TR-POG,3,4,34.7,3,6.2,40.932517,20.642962,180,11.05155,10.809000000000001,2.320096482955712,1989.279,10.957655555555554,1972.378,0,0,0,2,0,0,6.488833333333333,0.7777777777777778,0,unknown,0.0,0.011111111111111112,0.0,0.0,-0.008568844308748288,0.31848847262247837,3.68385,0.20993403485988044,14.927925,0.25967272745542325,0.0,0.0,14.24,0.0,0.0,25.97,0.38,0.0,0.0,5.45,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-POG-0044-U009 in BLD-POG-0044 is Low risk because the strongest signal is below similar units. Expected gap: -1%, peer low gap: 26%, weather mismatch: 0%."
219,BLD-PES-0018-U009,BLD-PES-0018,Peshkopi,Village,Residential,Apartment,Unknown,Individual Meter,TR-PES,10,11,57.7,2,7.9,41.627427,20.411642,180,12.61437777777778,12.4805,3.024948094398496,2270.588,12.713983333333333,2288.517,2,2,2,2,2,0,5.565,0.8222222222222222,0,unknown,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.007834331141083816,0.21862006547275178,6.30718888888889,0.23980160953538432,13.497733333333334,0.06544473310745176,2.9881666666666185,40.34024999999935,24.69,0.0,0.65,6.54,4.84,1.11,0.6,5.44,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-PES-0018-U009 in BLD-PES-0018 is Low risk because the strongest signal is AI outlier behavior. Expected gap: 1%, peer low gap: 7%, weather mismatch: 1%."
220,BLD-LUS-0009-U005,BLD-LUS-0009,Lushnje,Village,Residential,Apartment,Unknown,Individual Meter,TR-LUS,8,12,149.2,1,5.8,40.996538,19.741094,180,16.18142222222222,15.3825,4.697923002329462,2912.656,15.631327777777779,2813.639,0,0,0,0,0,1,9.089,0.6333333333333333,0,unknown,0.0,0.0,0.0,0.005555555555555556,-0.03519179255050115,0.10845457253500149,16.18142222222222,0.290328188574038,12.756574999999998,0.0,0.0,0.0,33.15,0.006398750672922304,0.0,0.0,0.0,0.56,0.0,5.43,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-LUS-0009-U005 in BLD-LUS-0009 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -4%, peer low gap: 0%, weather mismatch: 1%."
221,BLD-PES-0010-U006,BLD-PES-0010,Peshkopi,City,Residential,Apartment,Unknown,Individual Meter,TR-PES,1,7,38.1,5,3.7,41.684314,20.388064,180,14.920505555555554,14.744,3.3684177120200705,2685.691,15.094894444444446,2717.081,2,2,2,1,1,0,5.177222222222222,0.85,0,unknown,0.011111111111111112,0.005555555555555556,0.011111111111111112,0.005555555555555556,0.011552839241818895,0.39161431904345284,2.984101111111111,0.22575761253383683,13.832088888888888,0.0,5.231666666666754,70.62750000000119,28.95,0.003762517563619332,0.96,0.0,4.66,0.56,1.05,5.43,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-PES-0010-U006 in BLD-PES-0010 is Low risk because the strongest signal is AI outlier behavior. Expected gap: 1%, peer low gap: 0%, weather mismatch: 1%."
222,BLD-KOR-0053-U011,BLD-KOR-0053,Korce,City,Residential,Apartment,Unknown,Individual Meter,TR-KOR,1,3,51.0,3,2.8,40.615661,20.768758,180,12.695577777777778,12.8285,2.9668277680192374,2285.204,12.900033333333333,2322.006,2,2,2,1,2,0,6.0923333333333325,0.7666666666666667,0,unknown,0.011111111111111112,0.005555555555555556,0.011111111111111112,0.011111111111111112,0.015849226918448898,0.24893289760348586,4.231859259259259,0.23368985799231173,15.084311111111111,0.15835879515729362,6.133666666666642,82.80449999999966,16.61,0.0,1.32,15.84,4.66,1.11,1.23,5.43,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KOR-0053-U011 in BLD-KOR-0053 is Low risk because the strongest signal is AI outlier behavior. Expected gap: 2%, peer low gap: 16%, weather mismatch: 1%."
223,BLD-KRU-0030-U004,BLD-KRU-0030,Kruje,Village,Residential,Apartment,Unknown,Individual Meter,TR-KRU,7,10,55.5,2,9.6,41.506516,19.796755,180,11.2849,11.286000000000001,3.4522814901382013,2031.282,10.855905555555555,1954.063,2,2,2,2,2,2,8.363444444444445,0.6555555555555556,0,unknown,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.022222222222222223,-0.0395171496517769,0.20333153153153155,5.64245,0.3059204326257389,13.458855555555555,0.16152603366474114,0.0,0.0,17.21,0.0,0.0,16.15,4.84,2.22,0.0,5.41,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KRU-0030-U004 in BLD-KRU-0030 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -4%, peer low gap: 16%, weather mismatch: 2%."
224,BLD-KOR-0053-U006,BLD-KOR-0053,Korce,City,Residential,Apartment,Unknown,Individual Meter,TR-KOR,1,3,49.3,3,3.9,40.617693,20.772537,180,11.18615,10.904,3.151889582182115,2013.507,11.102144444444445,1998.386,1,1,1,1,0,0,6.301666666666667,0.7888888888888889,0,unknown,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.0,-0.007566606251244684,0.2268995943204868,3.7287166666666667,0.2817671479626248,15.084311111111111,0.25842486822217053,0.0,0.0,12.52,0.0,0.0,25.84,2.42,0.0,0.0,5.4,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KOR-0053-U006 in BLD-KOR-0053 is Low risk because the strongest signal is below similar units. Expected gap: -1%, peer low gap: 26%, weather mismatch: 0%."
225,BLD-PES-0010-U003,BLD-PES-0010,Peshkopi,City,Residential,Apartment,Unknown,Individual Meter,TR-PES,5,7,36.5,2,7.0,41.684603,20.390823,180,10.754933333333334,10.6375,2.393592724255516,1935.888,10.675977777777778,1921.676,1,1,1,2,0,0,5.166055555555555,0.8277777777777777,0,unknown,0.005555555555555556,0.011111111111111112,0.005555555555555556,0.0,-0.007395627566769872,0.29465570776255706,5.377466666666667,0.22255765331775024,13.832088888888888,0.22246499283469673,0.0,0.0,14.55,0.00250127356087621,0.0,22.25,2.61,0.0,0.0,5.38,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-PES-0010-U003 in BLD-PES-0010 is Low risk because the strongest signal is below similar units. Expected gap: -1%, peer low gap: 22%, weather mismatch: 0%."
226,BLD-KOR-0053-U005,BLD-KOR-0053,Korce,City,Residential,Apartment,Unknown,Individual Meter,TR-KOR,0,3,92.6,2,5.7,40.618079,20.776801,180,11.532549999999999,11.026499999999999,3.3951720804086776,2075.859,11.37566111111111,2047.619,1,1,1,0,0,1,6.106277777777779,0.8222222222222222,0,unknown,0.005555555555555556,0.0,0.005555555555555556,0.005555555555555556,-0.013791628227712224,0.12454157667386609,5.766274999999999,0.2943990774294218,15.084311111111111,0.23546061102484708,0.0,0.0,13.88,0.0,0.0,23.55,2.23,0.56,0.0,5.36,Low,below similar units,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KOR-0053-U005 in BLD-KOR-0053 is Low risk because the strongest signal is below similar units. Expected gap: -1%, peer low gap: 24%, weather mismatch: 1%."
227,BLD-VLO-0028-U003,BLD-VLO-0028,Vlore,City,Residential,Apartment,Unknown,Individual Meter,TR-VLO,0,5,57.1,1,3.0,40.47505,19.520739,180,8.814822222222222,8.7395,1.833923011109408,1586.6680000000001,8.780022222222222,1580.404,0,0,0,3,0,0,10.287888888888888,0.5333333333333333,0,unknown,0.0,0.016666666666666666,0.0,0.0,-0.003963543499004122,0.15437517026658884,8.814822222222222,0.20804991466374403,10.344127777777778,0.14784287166685559,0.0,0.0,21.87,0.00211279751638496,0.0,14.78,0.57,0.0,0.0,5.36,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-VLO-0028-U003 in BLD-VLO-0028 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -0%, peer low gap: 15%, weather mismatch: 0%."
228,BLD-KUK-0040-U002,BLD-KUK-0040,Kukes,City,Residential,Apartment,Unknown,Individual Meter,TR-KUK,6,9,108.3,3,6.8,42.055945,20.44826,180,16.64903888888889,15.9085,5.886877992254123,2996.827,15.817794444444445,2847.203,3,3,3,1,2,0,6.281,0.7722222222222223,0,unknown,0.016666666666666666,0.005555555555555556,0.016666666666666666,0.011111111111111112,-0.052551223077525515,0.15373073766287063,5.54967962962963,0.35358665635545267,13.830883333333334,0.0,0.0,0.0,27.92,0.002546916890080429,0.0,0.0,6.89,1.11,0.0,5.34,Low,AI outlier behavior,Monitor trend and inspect only if risk persists or neighboring units also become suspicious.,"BLD-KUK-0040-U002 in BLD-KUK-0040 is Low risk because the strongest signal is AI outlier behavior. Expected gap: -5%, peer low gap: 0%, weather mismatch: 1%."
